n_classes,C,max_iter,seed,n_train,acc,xent,err
2,100.0,10000,3,5,0.47875494071146246,inf,0.5212450592885376
5,100.0,10000,3,5,0.38455445544554456,inf,0.6154455445544554
10,100.0,10000,3,5,0.2827,inf,0.7173
2,100.0,10000,4,5,0.9155138339920948,0.87676275334724,0.08448616600790515
5,100.0,10000,4,5,0.49405940594059405,inf,0.505940594059406
10,100.0,10000,4,5,0.3566,inf,0.6434
2,100.0,10000,5,5,0.9688735177865613,0.18368266738071848,0.031126482213438722
5,100.0,10000,5,5,0.7003960396039604,inf,0.29960396039603965
10,100.0,10000,5,5,0.4162,inf,0.5838
2,100.0,10000,6,5,0.9782608695652174,0.15524374877126487,0.021739130434782594
5,100.0,10000,6,5,0.4075247524752475,inf,0.5924752475247526
10,100.0,10000,6,5,0.3566,inf,0.6434
2,100.0,10000,7,5,0.5825098814229249,8.040687601383741,0.4174901185770751
5,100.0,10000,7,5,0.4,inf,0.6
10,100.0,10000,7,5,0.2754,inf,0.7246
2,100.0,10000,8,5,0.9273715415019763,0.7264792176270493,0.07262845849802368
5,100.0,10000,8,5,0.5293069306930693,inf,0.47069306930693067
10,100.0,10000,8,5,0.2299,inf,0.7701
2,100.0,10000,9,5,0.8527667984189723,1.4196751553472444,0.1472332015810277
5,100.0,10000,9,5,0.39702970297029705,inf,0.602970297029703
10,100.0,10000,9,5,0.4402,inf,0.5598000000000001
2,0.01,10000,0,6,0.9555335968379447,0.3844657438205078,0.0444664031620553
5,0.01,10000,0,6,0.3932673267326733,inf,0.6067326732673267
10,0.01,10000,0,6,0.4606,inf,0.5394
2,0.01,10000,1,6,0.5212450592885376,1.1227841627163968,0.4787549407114624
5,0.01,10000,1,6,0.2081188118811881,inf,0.7918811881188119
10,0.01,10000,1,6,0.2005,inf,0.7995
2,0.01,10000,2,6,0.9090909090909091,1.0882815440713038,0.09090909090909094
5,0.01,10000,2,6,0.2081188118811881,inf,0.7918811881188119
10,0.01,10000,2,6,0.1224,inf,0.8776
2,0.01,10000,3,6,0.9777667984189723,0.2238433242111851,0.022233201581027706
5,0.01,10000,3,6,0.3299009900990099,inf,0.67009900990099
10,0.01,10000,3,6,0.1073,inf,0.8927
2,0.01,10000,4,6,0.9881422924901185,0.09032516978339099,0.011857707509881465
5,0.01,10000,4,6,0.2077227722772277,inf,0.7922772277227723
10,0.01,10000,4,6,0.0952,inf,0.9048
2,0.01,10000,5,6,0.5385375494071146,56.04779573457203,0.4614624505928854
5,0.01,10000,5,6,0.3998019801980198,inf,0.6001980198019802
10,0.01,10000,5,6,0.0999,inf,0.9001
2,0.01,10000,6,6,0.5904150197628458,13.854787869656292,0.4095849802371542
5,0.01,10000,6,6,0.39841584158415844,inf,0.6015841584158416
10,0.01,10000,6,6,0.1819,inf,0.8181
2,0.01,10000,7,6,0.5212450592885376,1.3477271801387074,0.4787549407114624
5,0.01,10000,7,6,0.19900990099009902,inf,0.800990099009901
10,0.01,10000,7,6,0.0984,inf,0.9016
2,0.01,10000,8,6,0.5286561264822134,47.865299126335664,0.4713438735177866
5,0.01,10000,8,6,0.2095049504950495,inf,0.7904950495049505
10,0.01,10000,8,6,0.4529,inf,0.5470999999999999
2,0.01,10000,9,6,0.525691699604743,53.7550445107866,0.47430830039525695
5,0.01,10000,9,6,0.19188118811881189,inf,0.8081188118811882
10,0.01,10000,9,6,0.1057,inf,0.8943
2,1.0,10000,0,6,0.8557312252964426,2.4541610502037714,0.14426877470355737
5,1.0,10000,0,6,0.5188118811881188,inf,0.48118811881188117
10,1.0,10000,0,6,0.4441,inf,0.5559000000000001
2,1.0,10000,1,6,0.9738142292490118,0.20072315204602342,0.026185770750988158
5,1.0,10000,1,6,0.6647524752475248,inf,0.3352475247524752
10,1.0,10000,1,6,0.4639,inf,0.5361
2,1.0,10000,2,6,0.48468379446640314,25.93506748983654,0.5153162055335969
5,1.0,10000,2,6,0.6764356435643565,inf,0.3235643564356435
10,1.0,10000,2,6,0.3607,inf,0.6393
2,1.0,10000,3,6,0.9678853754940712,0.22057781035685145,0.032114624505928835
5,1.0,10000,3,6,0.5536633663366337,inf,0.4463366336633663
10,1.0,10000,3,6,0.2881,inf,0.7119
2,1.0,10000,4,6,0.9678853754940712,0.1717964394250627,0.032114624505928835
5,1.0,10000,4,6,0.26693069306930695,inf,0.733069306930693
10,1.0,10000,4,6,0.3552,inf,0.6448
2,1.0,10000,5,6,0.9535573122529645,0.42067631682182544,0.04644268774703553
5,1.0,10000,5,6,0.5962376237623762,inf,0.4037623762376238
10,1.0,10000,5,6,0.3884,inf,0.6115999999999999
2,1.0,10000,6,6,0.9757905138339921,0.23670429483082323,0.024209486166007932
5,1.0,10000,6,6,0.6003960396039604,inf,0.3996039603960396
10,1.0,10000,6,6,0.3641,inf,0.6359
2,1.0,10000,7,6,0.8502964426877471,2.3149204032535056,0.14970355731225293
5,1.0,10000,7,6,0.5467326732673268,inf,0.4532673267326732
10,1.0,10000,7,6,0.4893,inf,0.5106999999999999
2,1.0,10000,8,6,0.9807312252964426,0.1394298977818805,0.019268774703557368
5,1.0,10000,8,6,0.5992079207920792,inf,0.4007920792079208
10,1.0,10000,8,6,0.2631,inf,0.7369
2,1.0,10000,9,6,0.9960474308300395,0.016461818139297625,0.0039525691699604515
5,1.0,10000,9,6,0.47188118811881186,inf,0.5281188118811881
10,1.0,10000,9,6,0.3098,inf,0.6901999999999999
2,100.0,10000,0,6,0.9105731225296443,0.8842172781905118,0.08942687747035571
5,100.0,10000,0,6,0.46594059405940597,inf,0.5340594059405941
10,100.0,10000,0,6,0.4064,inf,0.5936
2,100.0,10000,1,6,0.9703557312252964,0.24687364833570757,0.029644268774703608
5,100.0,10000,1,6,0.6479207920792079,inf,0.35207920792079206
10,100.0,10000,1,6,0.4657,inf,0.5343
2,100.0,10000,2,6,0.982707509881423,0.16273419300181954,0.01729249011857703
5,100.0,10000,2,6,0.6653465346534654,4.131753974253865,0.3346534653465346
10,100.0,10000,2,6,0.2085,inf,0.7915
2,100.0,10000,3,6,0.9535573122529645,0.38509395808011093,0.04644268774703553
5,100.0,10000,3,6,0.4021782178217822,inf,0.5978217821782178
10,100.0,10000,3,6,0.273,inf,0.727
2,100.0,10000,4,6,0.5642292490118577,10.58615646208056,0.43577075098814233
5,100.0,10000,4,6,0.5473267326732674,inf,0.45267326732673263
10,100.0,10000,4,6,0.324,inf,0.6759999999999999
2,100.0,10000,5,6,0.9367588932806324,0.5235382219213942,0.06324110671936756
5,100.0,10000,5,6,0.4869306930693069,inf,0.5130693069306931
10,100.0,10000,5,6,0.4689,inf,0.5311
2,100.0,10000,6,6,0.9935770750988142,0.04081372155325277,0.006422924901185789
5,100.0,10000,6,6,0.5342574257425743,inf,0.4657425742574257
10,100.0,10000,6,6,0.4533,inf,0.5467
2,100.0,10000,7,6,0.982707509881423,0.10919984749891898,0.01729249011857703
5,100.0,10000,7,6,0.46653465346534656,inf,0.5334653465346535
10,100.0,10000,7,6,0.321,inf,0.679
2,100.0,10000,8,6,0.9792490118577075,0.14067651531230224,0.02075098814229248
5,100.0,10000,8,6,0.6097029702970297,inf,0.3902970297029703
10,100.0,10000,8,6,0.2487,inf,0.7513
2,100.0,10000,9,6,0.6818181818181818,3.4828552318007855,0.31818181818181823
5,100.0,10000,9,6,0.4172277227722772,inf,0.5827722772277228
10,100.0,10000,9,6,0.2703,inf,0.7297
2,0.01,10000,0,7,0.5014822134387352,75.49416489006182,0.4985177865612648
5,0.01,10000,0,7,0.5976237623762376,inf,0.4023762376237624
10,0.01,10000,0,7,0.1351,inf,0.8649
2,0.01,10000,1,7,0.9441699604743083,0.5080862741153197,0.055830039525691655
5,0.01,10000,1,7,0.19227722772277228,inf,0.8077227722772278
10,0.01,10000,1,7,0.5659,inf,0.43410000000000004
2,0.01,10000,2,7,0.8142292490118577,2.871005496615232,0.18577075098814233
5,0.01,10000,2,7,0.37643564356435644,inf,0.6235643564356436
10,0.01,10000,2,7,0.1298,inf,0.8702
2,0.01,10000,3,7,0.525197628458498,inf,0.47480237154150196
5,0.01,10000,3,7,0.2081188118811881,inf,0.7918811881188119
10,0.01,10000,3,7,0.1005,inf,0.8995
2,0.01,10000,4,7,0.9925889328063241,0.04949314413764111,0.007411067193675902
5,0.01,10000,4,7,0.1998019801980198,3.0274027682855404,0.8001980198019802
10,0.01,10000,4,7,0.1947,inf,0.8053
2,0.01,10000,5,7,0.5212450592885376,inf,0.4787549407114624
5,0.01,10000,5,7,0.25445544554455446,inf,0.7455445544554455
10,0.01,10000,5,7,0.0957,inf,0.9043
2,0.01,10000,6,7,0.9960474308300395,0.01693383245285805,0.0039525691699604515
5,0.01,10000,6,7,0.31683168316831684,inf,0.6831683168316831
10,0.01,10000,6,7,0.1118,inf,0.8882
2,0.01,10000,7,7,0.9056324110671937,1.2598759989403068,0.09436758893280628
5,0.01,10000,7,7,0.19881188118811882,2.368787758603377,0.8011881188118812
10,0.01,10000,7,7,0.1935,inf,0.8065
2,0.01,10000,8,7,0.8804347826086957,1.556904569994287,0.11956521739130432
5,0.01,10000,8,7,0.5251485148514852,inf,0.47485148514851483
10,0.01,10000,8,7,0.2093,inf,0.7907
2,0.01,10000,9,7,0.9402173913043478,0.6626926052730824,0.05978260869565222
5,0.01,10000,9,7,0.2097029702970297,2.5936119461223783,0.7902970297029703
10,0.01,10000,9,7,0.1095,inf,0.8905
2,1.0,10000,0,7,0.9955533596837944,0.05445460611071687,0.0044466403162055634
5,1.0,10000,0,7,0.52,inf,0.48
10,1.0,10000,0,7,0.446,inf,0.554
2,1.0,10000,1,7,0.7065217391304348,6.397745333881145,0.2934782608695652
5,1.0,10000,1,7,0.3015841584158416,inf,0.6984158415841584
10,1.0,10000,1,7,0.3651,inf,0.6349
2,1.0,10000,2,7,0.9303359683794467,0.6132162755995849,0.06966403162055335
5,1.0,10000,2,7,0.5758415841584158,inf,0.4241584158415842
10,1.0,10000,2,7,0.2746,inf,0.7254
2,1.0,10000,3,7,0.8008893280632411,3.976535661579448,0.1991106719367589
5,1.0,10000,3,7,0.6623762376237624,inf,0.3376237623762376
10,1.0,10000,3,7,0.409,inf,0.591
2,1.0,10000,4,7,0.8354743083003953,2.7948100293786764,0.16452569169960474
5,1.0,10000,4,7,0.5558415841584159,inf,0.4441584158415841
10,1.0,10000,4,7,0.3793,inf,0.6207
2,1.0,10000,5,7,0.9486166007905138,0.3984803865618094,0.0513833992094862
5,1.0,10000,5,7,0.49425742574257425,inf,0.5057425742574257
10,1.0,10000,5,7,0.4186,inf,0.5813999999999999
2,1.0,10000,6,7,0.9985177865612648,0.0049760279031491475,0.0014822134387352248
5,1.0,10000,6,7,0.5837623762376237,inf,0.4162376237623763
10,1.0,10000,6,7,0.3675,inf,0.6325000000000001
2,1.0,10000,7,7,0.9866600790513834,0.11543084037195739,0.01333992094861658
5,1.0,10000,7,7,0.48198019801980196,inf,0.518019801980198
10,1.0,10000,7,7,0.3099,inf,0.6900999999999999
2,1.0,10000,8,7,0.891798418972332,1.3896980946224393,0.10820158102766797
5,1.0,10000,8,7,0.5150495049504951,inf,0.48495049504950494
10,1.0,10000,8,7,0.2708,inf,0.7292000000000001
2,1.0,10000,9,7,0.9639328063241107,0.28918470490576675,0.036067193675889286
5,1.0,10000,9,7,0.6544554455445545,inf,0.3455445544554455
10,1.0,10000,9,7,0.3741,inf,0.6259
2,100.0,10000,0,7,0.9599802371541502,0.2956981175092104,0.04001976284584985
5,100.0,10000,0,7,0.7441584158415842,inf,0.25584158415841585
10,100.0,10000,0,7,0.3766,inf,0.6234
2,100.0,10000,1,7,0.9955533596837944,0.032588230302614166,0.0044466403162055634
5,100.0,10000,1,7,0.3805940594059406,inf,0.6194059405940594
10,100.0,10000,1,7,0.376,inf,0.624
2,100.0,10000,2,7,0.9525691699604744,0.37420369657945696,0.04743083003952564
5,100.0,10000,2,7,0.614059405940594,inf,0.38594059405940595
10,100.0,10000,2,7,0.4158,inf,0.5842
2,100.0,10000,3,7,0.9876482213438735,0.06317767474394613,0.012351778656126466
5,100.0,10000,3,7,0.5423762376237624,inf,0.4576237623762376
10,100.0,10000,3,7,0.5206,inf,0.47940000000000005
2,100.0,10000,4,7,0.6724308300395256,5.536893673609122,0.32756916996047436
5,100.0,10000,4,7,0.3906930693069307,inf,0.6093069306930693
10,100.0,10000,4,7,0.3553,inf,0.6447
2,100.0,10000,5,7,0.6393280632411067,6.271535866910699,0.3606719367588933
5,100.0,10000,5,7,0.854059405940594,1.0980453158096428,0.14594059405940596
10,100.0,10000,5,7,0.369,inf,0.631
2,100.0,10000,6,7,0.8962450592885376,1.1037735223028167,0.1037549407114624
5,100.0,10000,6,7,0.6877227722772277,4.065852211103474,0.31227722772277233
10,100.0,10000,6,7,0.4649,inf,0.5351
2,100.0,10000,7,7,0.775691699604743,4.042325915827834,0.22430830039525695
5,100.0,10000,7,7,0.5794059405940594,inf,0.42059405940594063
10,100.0,10000,7,7,0.5867,inf,0.4133
2,100.0,10000,8,7,0.9604743083003953,0.30653027293004,0.03952569169960474
5,100.0,10000,8,7,0.7904950495049505,2.7264900553347027,0.20950495049504947
10,100.0,10000,8,7,0.4145,inf,0.5855
2,100.0,10000,9,7,0.8176877470355731,2.3369220955359356,0.18231225296442688
5,100.0,10000,9,7,0.8443564356435643,1.273155758936358,0.15564356435643567
10,100.0,10000,9,7,0.3655,inf,0.6345000000000001
2,0.01,10000,0,8,0.5237154150197628,86.14189014076116,0.4762845849802372
5,0.01,10000,0,8,0.2089108910891089,2.2550324748822903,0.7910891089108911
10,0.01,10000,0,8,0.1286,inf,0.8714
2,0.01,10000,1,8,0.7450592885375494,5.474902511776705,0.25494071146245056
5,0.01,10000,1,8,0.33564356435643566,inf,0.6643564356435643
10,0.01,10000,1,8,0.1649,inf,0.8351
2,0.01,10000,2,8,0.7949604743083004,4.963333163991945,0.2050395256916996
5,0.01,10000,2,8,0.7055445544554455,inf,0.2944554455445545
10,0.01,10000,2,8,0.1912,inf,0.8088
2,0.01,10000,3,8,0.9061264822134387,1.2626304808165143,0.09387351778656128
5,0.01,10000,3,8,0.3435643564356436,inf,0.6564356435643564
10,0.01,10000,3,8,0.2056,inf,0.7944
2,0.01,10000,4,8,0.4807312252964427,84.28211851045987,0.5192687747035574
5,0.01,10000,4,8,0.21841584158415842,inf,0.7815841584158416
10,0.01,10000,4,8,0.16,inf,0.84
2,0.01,10000,5,8,0.47875494071146246,2.5832437324074142,0.5212450592885376
5,0.01,10000,5,8,0.4164356435643564,inf,0.5835643564356436
10,0.01,10000,5,8,0.1464,inf,0.8536
2,0.01,10000,6,8,0.5237154150197628,133.7413012369933,0.4762845849802372
5,0.01,10000,6,8,0.3904950495049505,inf,0.6095049504950495
10,0.01,10000,6,8,0.2939,inf,0.7061
2,0.01,10000,7,8,0.7080039525691699,9.177875877763654,0.2919960474308301
5,0.01,10000,7,8,0.5861386138613861,1.8801186607296483,0.4138613861386139
10,0.01,10000,7,8,0.1692,inf,0.8308
2,0.01,10000,8,8,0.6442687747035574,19.226519404275976,0.35573122529644263
5,0.01,10000,8,8,0.318019801980198,inf,0.6819801980198019
10,0.01,10000,8,8,0.1415,inf,0.8585
2,0.01,10000,9,8,0.47875494071146246,1.0919233213663015,0.5212450592885376
5,0.01,10000,9,8,0.5885148514851485,5.052348181998224,0.4114851485148515
10,0.01,10000,9,8,0.1972,inf,0.8028
2,1.0,10000,0,8,0.9599802371541502,0.5825632664571923,0.04001976284584985
5,1.0,10000,0,8,0.6378217821782178,3.961396420523275,0.36217821782178217
10,1.0,10000,0,8,0.3794,inf,0.6206
2,1.0,10000,1,8,0.9446640316205533,0.7188581927944487,0.055335968379446654
5,1.0,10000,1,8,0.463960396039604,inf,0.5360396039603961
10,1.0,10000,1,8,0.4929,inf,0.5071
2,1.0,10000,2,8,0.8725296442687747,2.672690571554805,0.12747035573122534
5,1.0,10000,2,8,0.2312871287128713,inf,0.7687128712871287
10,1.0,10000,2,8,0.451,inf,0.5489999999999999
2,1.0,10000,3,8,0.9026679841897233,1.2578639587858949,0.09733201581027673
5,1.0,10000,3,8,0.6536633663366337,inf,0.3463366336633663
10,1.0,10000,3,8,0.6075,inf,0.39249999999999996
2,1.0,10000,4,8,0.9772727272727273,0.14492993902416437,0.022727272727272707
5,1.0,10000,4,8,0.664950495049505,6.2336464944949395,0.335049504950495
10,1.0,10000,4,8,0.2656,inf,0.7343999999999999
2,1.0,10000,5,8,0.533102766798419,24.55882218657435,0.46689723320158105
5,1.0,10000,5,8,0.614059405940594,inf,0.38594059405940595
10,1.0,10000,5,8,0.4701,inf,0.5299
2,1.0,10000,6,8,0.8211462450592886,3.1954348811041595,0.17885375494071143
5,1.0,10000,6,8,0.7641584158415842,4.631825245105625,0.23584158415841583
10,1.0,10000,6,8,0.5076,inf,0.49239999999999995
2,1.0,10000,7,8,0.9683794466403162,0.252657608248697,0.031620553359683834
5,1.0,10000,7,8,0.6057425742574257,9.177877464425698,0.3942574257425743
10,1.0,10000,7,8,0.3967,inf,0.6033
2,1.0,10000,8,8,0.9659090909090909,0.42029846965714945,0.03409090909090906
5,1.0,10000,8,8,0.5657425742574257,inf,0.4342574257425743
10,1.0,10000,8,8,0.3339,inf,0.6661
2,1.0,10000,9,8,0.991106719367589,0.07870635868143348,0.008893280632411016
5,1.0,10000,9,8,0.6724752475247525,inf,0.3275247524752475
10,1.0,10000,9,8,0.5024,inf,0.49760000000000004
2,100.0,10000,0,8,0.9718379446640316,0.25091596525334164,0.028162055335968383
5,100.0,10000,0,8,0.742970297029703,3.148080491938111,0.25702970297029704
10,100.0,10000,0,8,0.45,inf,0.55
2,100.0,10000,1,8,0.974308300395257,0.21090455142079584,0.025691699604743046
5,100.0,10000,1,8,0.5815841584158415,inf,0.41841584158415845
10,100.0,10000,1,8,0.4907,inf,0.5093
2,100.0,10000,2,8,0.9362648221343873,0.6176623237823704,0.06373517786561267
5,100.0,10000,2,8,0.5819801980198019,inf,0.41801980198019806
10,100.0,10000,2,8,0.5653,inf,0.4347
2,100.0,10000,3,8,0.7776679841897233,3.491710366169478,0.22233201581027673
5,100.0,10000,3,8,0.6790099009900991,5.016647022325045,0.32099009900990094
10,100.0,10000,3,8,0.5026,inf,0.49739999999999995
2,100.0,10000,4,8,0.9713438735177866,0.25051742101088986,0.028656126482213384
5,100.0,10000,4,8,0.8504950495049505,1.220669316071633,0.14950495049504953
10,100.0,10000,4,8,0.3488,inf,0.6512
2,100.0,10000,5,8,0.799407114624506,3.246632448307526,0.20059288537549402
5,100.0,10000,5,8,0.6613861386138614,inf,0.3386138613861386
10,100.0,10000,5,8,0.4202,inf,0.5798
2,100.0,10000,6,8,0.974308300395257,0.25526073069752214,0.025691699604743046
5,100.0,10000,6,8,0.6798019801980199,inf,0.32019801980198015
10,100.0,10000,6,8,0.3791,inf,0.6209
2,100.0,10000,7,8,0.9960474308300395,0.026191753819939472,0.0039525691699604515
5,100.0,10000,7,8,0.5831683168316831,8.119133005964843,0.41683168316831687
10,100.0,10000,7,8,0.4218,inf,0.5782
2,100.0,10000,8,8,0.9970355731225297,0.01563164278655284,0.0029644268774703386
5,100.0,10000,8,8,0.5998019801980198,inf,0.4001980198019802
10,100.0,10000,8,8,0.3423,inf,0.6577
2,100.0,10000,9,8,0.9777667984189723,0.21037941796673612,0.022233201581027706
5,100.0,10000,9,8,0.6633663366336634,7.902250244161181,0.3366336633663366
10,100.0,10000,9,8,0.3369,inf,0.6631
2,0.01,10000,0,9,0.683300395256917,13.678615996961447,0.316699604743083
5,0.01,10000,0,9,0.519009900990099,inf,0.480990099009901
10,0.01,10000,0,9,0.0971,inf,0.9029
2,0.01,10000,1,9,0.95899209486166,0.3922690996402444,0.04100790513833996
5,0.01,10000,1,9,0.6883168316831683,inf,0.31168316831683174
10,0.01,10000,1,9,0.2896,inf,0.7103999999999999
2,0.01,10000,2,9,0.567193675889328,90.66076549369905,0.432806324110672
5,0.01,10000,2,9,0.3293069306930693,inf,0.6706930693069306
10,0.01,10000,2,9,0.2588,inf,0.7412000000000001
2,0.01,10000,3,9,0.6052371541501976,22.729345217895123,0.39476284584980237
5,0.01,10000,3,9,0.3904950495049505,inf,0.6095049504950495
10,0.01,10000,3,9,0.1561,inf,0.8439
2,0.01,10000,4,9,0.5212450592885376,inf,0.4787549407114624
5,0.01,10000,4,9,0.42435643564356434,2.0660465531428542,0.5756435643564357
10,0.01,10000,4,9,0.2895,inf,0.7105
2,0.01,10000,5,9,0.5212450592885376,1.0476256139158906,0.4787549407114624
5,0.01,10000,5,9,0.43643564356435643,2.188670841175864,0.5635643564356436
10,0.01,10000,5,9,0.2003,inf,0.7997
2,0.01,10000,6,9,0.9940711462450593,0.025951037919487652,0.005928853754940677
5,0.01,10000,6,9,0.47227722772277225,inf,0.5277227722772277
10,0.01,10000,6,9,0.2908,inf,0.7092
2,0.01,10000,7,9,0.9140316205533597,2.8846191751787726,0.08596837944664026
5,0.01,10000,7,9,0.2897029702970297,2.1261271492606615,0.7102970297029703
10,0.01,10000,7,9,0.2874,inf,0.7126
2,0.01,10000,8,9,0.9995059288537549,0.0008203803440007678,0.000494071146245112
5,0.01,10000,8,9,0.20356435643564355,inf,0.7964356435643565
10,0.01,10000,8,9,0.2276,inf,0.7724
2,0.01,10000,9,9,0.5489130434782609,36.403120903591244,0.45108695652173914
5,0.01,10000,9,9,0.2089108910891089,2.0642683199872933,0.7910891089108911
10,0.01,10000,9,9,0.3023,inf,0.6977
2,1.0,10000,0,9,0.941699604743083,0.9412018262688309,0.05830039525691699
5,1.0,10000,0,9,0.7017821782178217,5.697051700764646,0.29821782178217826
10,1.0,10000,0,9,0.453,inf,0.5469999999999999
2,1.0,10000,1,9,0.9920948616600791,0.046137308062659366,0.007905138339920903
5,1.0,10000,1,9,0.8263366336633663,2.1348476807719954,0.1736633663366337
10,1.0,10000,1,9,0.4428,inf,0.5571999999999999
2,1.0,10000,2,9,0.9323122529644269,1.2745728789467086,0.06768774703557312
5,1.0,10000,2,9,0.6483168316831683,inf,0.35168316831683166
10,1.0,10000,2,9,0.3046,inf,0.6954
2,1.0,10000,3,9,0.9836956521739131,0.22096598443532411,0.016304347826086918
5,1.0,10000,3,9,0.8455445544554455,2.584266906200246,0.15445544554455448
10,1.0,10000,3,9,0.3839,inf,0.6161
2,1.0,10000,4,9,0.9510869565217391,0.46052335951984924,0.048913043478260865
5,1.0,10000,4,9,0.8136633663366336,2.6809471480272062,0.1863366336633664
10,1.0,10000,4,9,0.5803,inf,0.41969999999999996
2,1.0,10000,5,9,0.9935770750988142,0.04124439015003683,0.006422924901185789
5,1.0,10000,5,9,0.667920792079208,inf,0.33207920792079204
10,1.0,10000,5,9,0.39,inf,0.61
2,1.0,10000,6,9,0.8127470355731226,4.2244344074565365,0.18725296442687744
5,1.0,10000,6,9,0.7708910891089109,5.785426755940031,0.2291089108910891
10,1.0,10000,6,9,0.3923,inf,0.6077
2,1.0,10000,7,9,0.7559288537549407,7.45453525461231,0.24407114624505932
5,1.0,10000,7,9,0.43267326732673267,inf,0.5673267326732674
10,1.0,10000,7,9,0.4792,inf,0.5207999999999999
2,1.0,10000,8,9,1.0,0.0003141546414522057,0.0
5,1.0,10000,8,9,0.7530693069306931,2.9437973032997293,0.24693069306930693
10,1.0,10000,8,9,0.4918,inf,0.5082
2,1.0,10000,9,9,0.9792490118577075,0.12095653835127837,0.02075098814229248
5,1.0,10000,9,9,0.8693069306930693,1.0033241221951994,0.1306930693069307
10,1.0,10000,9,9,0.345,inf,0.655
2,100.0,10000,0,9,0.9664031620553359,0.2194187713896858,0.03359683794466406
5,100.0,10000,0,9,0.68,inf,0.31999999999999995
10,100.0,10000,0,9,0.3924,inf,0.6075999999999999
2,100.0,10000,1,9,0.9970355731225297,0.012679468778989773,0.0029644268774703386
5,100.0,10000,1,9,0.5849504950495049,8.303500029424255,0.4150495049504951
10,100.0,10000,1,9,0.4427,inf,0.5573
2,100.0,10000,2,9,0.7139328063241107,6.032364664230336,0.2860671936758893
5,100.0,10000,2,9,0.5441584158415842,inf,0.4558415841584158
10,100.0,10000,2,9,0.4782,inf,0.5218
2,100.0,10000,3,9,0.9441699604743083,0.4513359430364313,0.055830039525691655
5,100.0,10000,3,9,0.5273267326732674,inf,0.47267326732673265
10,100.0,10000,3,9,0.4527,inf,0.5473
2,100.0,10000,4,9,0.9456521739130435,0.5043717543050174,0.05434782608695654
5,100.0,10000,4,9,0.6330693069306931,inf,0.3669306930693069
10,100.0,10000,4,9,0.5155,inf,0.48450000000000004
2,100.0,10000,5,9,0.8221343873517787,2.714024361881178,0.17786561264822132
5,100.0,10000,5,9,0.7714851485148515,3.219791386224432,0.2285148514851485
10,100.0,10000,5,9,0.4461,inf,0.5539000000000001
2,100.0,10000,6,9,0.9234189723320159,0.8960272314865567,0.07658102766798414
5,100.0,10000,6,9,0.8455445544554455,2.75239236303076,0.15445544554455448
10,100.0,10000,6,9,0.4363,inf,0.5637
2,100.0,10000,7,9,0.9515810276679841,0.4569577155593216,0.048418972332015864
5,100.0,10000,7,9,0.8237623762376237,1.6368282398796532,0.17623762376237628
10,100.0,10000,7,9,0.5275,inf,0.47250000000000003
2,100.0,10000,8,9,0.9970355731225297,0.014857595753305591,0.0029644268774703386
5,100.0,10000,8,9,0.6463366336633664,inf,0.35366336633663364
10,100.0,10000,8,9,0.6251,inf,0.3749
2,100.0,10000,9,9,0.9797430830039525,0.11750092792063846,0.02025691699604748
5,100.0,10000,9,9,0.5946534653465346,inf,0.4053465346534654
10,100.0,10000,9,9,0.5107,inf,0.48929999999999996
2,0.01,10000,0,10,0.8997035573122529,2.668780798608507,0.10029644268774707
5,0.01,10000,0,10,0.4542574257425743,inf,0.5457425742574258
10,0.01,10000,0,10,0.4613,inf,0.5387
2,0.01,10000,1,10,0.941699604743083,0.8412183364726291,0.05830039525691699
5,0.01,10000,1,10,0.38613861386138615,inf,0.6138613861386139
10,0.01,10000,1,10,0.253,inf,0.747
2,0.01,10000,2,10,0.5212450592885376,1.37939531290755,0.4787549407114624
5,0.01,10000,2,10,0.5958415841584158,1.3514548406657432,0.4041584158415842
10,0.01,10000,2,10,0.2115,inf,0.7885
2,0.01,10000,3,10,0.9352766798418972,0.7138298936674048,0.06472332015810278
5,0.01,10000,3,10,0.5647524752475247,70.57957247342725,0.4352475247524753
10,0.01,10000,3,10,0.2918,inf,0.7081999999999999
2,0.01,10000,4,10,0.8932806324110671,2.3563842485091984,0.10671936758893286
5,0.01,10000,4,10,0.4910891089108911,inf,0.5089108910891089
10,0.01,10000,4,10,0.2051,inf,0.7948999999999999
2,0.01,10000,5,10,0.47875494071146246,1.2879408768574412,0.5212450592885376
5,0.01,10000,5,10,0.5348514851485149,2.200151236569497,0.4651485148514851
10,0.01,10000,5,10,0.3074,inf,0.6926
2,0.01,10000,6,10,0.5212450592885376,1.4369652887853734,0.4787549407114624
5,0.01,10000,6,10,0.42257425742574256,inf,0.5774257425742575
10,0.01,10000,6,10,0.142,inf,0.858
2,0.01,10000,7,10,0.9031620553359684,1.9271156544998438,0.09683794466403162
5,0.01,10000,7,10,0.5336633663366337,inf,0.4663366336633663
10,0.01,10000,7,10,0.2239,inf,0.7761
2,0.01,10000,8,10,0.5686758893280632,22.526718620732723,0.43132411067193677
5,0.01,10000,8,10,0.35405940594059404,inf,0.645940594059406
10,0.01,10000,8,10,0.2547,inf,0.7453000000000001
2,0.01,10000,9,10,0.47875494071146246,32.559346317969926,0.5212450592885376
5,0.01,10000,9,10,0.6384158415841584,1.8533191286806403,0.36158415841584157
10,0.01,10000,9,10,0.2481,inf,0.7519
2,1.0,10000,0,10,0.9906126482213439,0.07773323304573336,0.009387351778656128
5,1.0,10000,0,10,0.6182178217821782,inf,0.3817821782178218
